time,acc_x,acc_y,acc_z,absolute_acc
68.03459517200001,-0.07930058240890499,-0.028051018714904775,0.12504291534423825,0.3335070167735194
68.05135271900001,-0.09837495287259417,-0.019669038554032636,0.16071049372355142,0.3425562919530187
68.06810928200001,-0.11813124517599738,-0.024849678079287188,0.19764979680379227,0.3388976689402264
68.084866484,-0.13625541329383847,-0.023858991762002305,0.1964193185170491,0.33842244690102397
68.101623289,-0.1375661691029866,-0.013271197676658616,0.21006139119466147,0.3454846804292067
68.118380574,-0.12668378651142118,-0.0006483371059099787,0.26932891209920246,0.357093305128562
68.13513764400001,-0.11167687674363451,0.005873285233974464,0.3071676890055338,0.35793380263140645
68.151894755,-0.10120460391044613,0.007600255310535441,0.3095606962839762,0.3560485536952625
68.168664683,-0.08392599721749618,0.0024743030468623007,0.3159321149190267,0.36090112792844903
68.18540862100001,-0.06994390984376268,0.000625337163607291,0.30981953938802076,0.35238035513623217
68.20216576300001,-0.06252293288707729,0.0009994879364967448,0.2871878941853841,0.3302177723572967
68.218923026,-0.055871913830439206,-0.014162808656692493,0.30683430035909015,0.3429940446466883
68.235679395,-0.054453432559967006,-0.04346130539973574,0.33895309766133624,0.3677585935506304
68.252436892,-0.05177369713783261,-0.06372702618439989,0.3380890687306721,0.36048021895728194
68.269193851,-0.04484312236309048,-0.05189454803864158,0.34359995524088544,0.36658962712260895
68.285950993,-0.03675850232442216,-0.02549872795740761,0.36944770812988276,0.39414323198344076
68.302707564,-0.02895210186640419,-0.006024020413557679,0.3713999589284261,0.396497634635802
68.31946494900001,-0.017747849225997907,-0.0065895939866701695,0.3653333981831868,0.3914550430835158
68.336222092,-0.010440299908320095,-0.0133494660258293,0.3675789833068847,0.3965073647320516
68.352979406,-0.0054179430007934536,-0.008816870550314571,0.37891284624735505,0.40664735246687456
68.369735672,-0.008812199036280307,0.005332271258036289,0.3973051706949869,0.4227666589658145
68.386492855,-0.010210235913594563,0.008763646086057024,0.42253406842549635,0.446950922081913
68.40325021000001,-0.00836103161176046,0.00042798370122910354,0.4478832085927327,0.46911288427621695
68.420007473,-0.011476069688796992,0.002561715741952268,0.4234116077423095,0.4465365365581148
68.43676406600001,-0.009218275547027583,0.01323884725570678,0.4032375812530517,0.425681900803437
68.453521187,-0.005016575256983435,0.01111010213692982,0.43361043930053705,0.4555039064421722
68.470278379,-0.0020017127195994014,-0.012080741425355266,0.45732553799947095,0.4761987367835914
68.487035643,-0.0016261339187621977,-0.04070150852203368,0.467186689376831,0.4805119364629668
68.503792245,-0.0058743655681609995,-0.04577294985453286,0.47180549303690583,0.48372508321177893
68.520549478,-0.006931990385055534,-0.019726452728112527,0.4772276083628337,0.49128024491047245
68.53730634600001,-0.005137224992116284,0.01167676349480947,0.49263318379720045,0.5072406415529155
68.55406379200001,-0.002363691727320342,0.025227698187033326,0.48062435785929364,0.49784203950066924
68.570820485,0.007118354241053272,0.018849834799766544,0.47226754824320477,0.49074902384300634
68.58757776,0.01691094040870667,0.004275202751159668,0.49552130699157715,0.5166905384745694
68.604334535,0.024003247419993084,-0.007217215994993848,0.5123525460561117,0.5355960072698825
68.62109182900001,0.024020036061604823,-0.017925252517064404,0.5334742069244385,0.5562745744168178
68.637848575,0.012968783577283226,-0.024463936686515798,0.5425591468811035,0.5675186141661872
68.654605766,5.5655837059027935e-05,-0.023515669008096044,0.5324548880259196,0.5596085527282638
68.671362938,-0.011936734120051069,-0.020000611742337537,0.5425895055135092,0.5705585098010449
68.688119826,-0.02277005712191264,-0.02078314373890558,0.5547462304433187,0.5839121632648944
68.70487655000001,-0.034485573569933585,-0.0279724523425102,0.5605790615081787,0.5906547262037426
68.721633976,-0.044241055846214294,-0.0423505256573359,0.566878080368042,0.5930560807749049
68.738387792,-0.04820749660332998,-0.052881330251693705,0.5657395521799723,0.5884597642574984
68.755151658,-0.048678979277610786,-0.05423662314812341,0.5809657573699951,0.6022211419409823
68.77190461800001,-0.05200826625029247,-0.045655325055122355,0.580264170964559,0.6008815840439564
68.78866228700001,-0.05465814967950187,-0.02975998818874358,0.5515439510345459,0.5697121161956923
68.805419226,-0.051877662539482124,-0.02271352211634316,0.5499640305836996,0.5663512706836107
68.82217653000001,-0.03779151539007824,-0.026394300162792195,0.5504752000172933,0.5668696728608912
68.83893308200001,-0.021240522464116427,-0.031090098122755667,0.5446970462799072,0.559784757750784
68.855690173,-0.011172413825988799,-0.03564824163913724,0.5445557435353597,0.5582471164002972
68.872447416,0.0006901572148004988,-0.040442315240701,0.5348486105600992,0.548003698795034
68.88920466900001,0.011005605260531084,-0.04599415759245551,0.5358142852783203,0.5487074224379457
68.905960865,0.016941001017888365,-0.04895215233167011,0.537850538889567,0.5500043503812383
68.922718302,0.013856053352355938,-0.048846776286760936,0.531008243560791,0.5435261927037646
68.93946259500001,0.004319598277409867,-0.05106067409118015,0.5284233887990316,0.5408946937614004
68.95623285,-0.0026393334070841427,-0.059215175608793885,0.5250181357065836,0.5362613143397578
68.972989411,-0.009643057982126857,-0.06642692536115644,0.5284374554951986,0.5391334965378335
68.989746522,-0.01926183700561521,-0.07434085011482235,0.5318802197774252,0.5435600001340916
69.00650349,-0.03386774659156796,-0.07240542769432064,0.5217230319976807,0.5344604173174664
69.023260957,-0.04649023711681361,-0.07109897583723064,0.5330969492594401,0.5455797853202232
69.040017285,-0.05124614139397934,-0.07614926745494202,0.5525353749593099,0.5656477139832329
69.056774884,-0.05253880719343814,-0.07317313303550081,0.5543973445892334,0.5671190723845766
69.07353170100001,-0.04866204162438705,-0.06254068017005916,0.5767066478729248,0.5881257290163956
69.09028891300001,-0.047068650523821455,-0.04733694344758987,0.5747108459472656,0.5847383878135178
69.10704569900001,-0.03965787589550015,-0.039026454091072076,0.5604487260182699,0.570237646367609
69.123802993,-0.02508993446826932,-0.04922286172707874,0.5721580187479655,0.5826183133026881
69.14055978900001,-0.01748733222484586,-0.06003308047850925,0.5582724412282308,0.5686358713359797
69.157316941,-0.012392446398735027,-0.06958325207233428,0.5550776322682699,0.5665806497589055
69.17407356400001,-0.012363756696383135,-0.08403101811806359,0.5649991035461426,0.5790337452931597
69.19083092800001,-0.012627636392911252,-0.08779175827900566,0.5442335605621338,0.5609881441395118
69.207588111,-0.009128158291180908,-0.088749257226785,0.5410768985748291,0.5574352328988704
69.224345587,0.0013238390286763586,-0.08955783645311989,0.5695072809855143,0.5850230088891234
69.241101803,0.005103886127471916,-0.08737934132417041,0.5760248502095541,0.5909236574688692
69.257859108,0.0013436625401178914,-0.07963009923696517,0.5494089921315511,0.5660146570164496
69.27461637200001,-0.0005661894877751739,-0.073707881073157,0.538997491200765,0.5558084090861956
69.29137346200001,0.003005897005399051,-0.0840034435192744,0.5681215127309164,0.585338234253674
69.30813032,-0.008430411418279018,-0.09583786626656847,0.5520838101704916,0.5726526274781363
69.32488731800001,-0.030804738402366635,-0.0951460873087247,0.5206940174102783,0.5450028500807034
69.341644368,-0.048491050799687685,-0.10192237546046573,0.5563717683156332,0.5832634836260925
69.35840178400001,-0.06755554179350533,-0.10665570944547652,0.5526472727457682,0.5855642663498367
69.375158397,-0.07590189576148985,-0.10827737549940743,0.5334026018778483,0.5691198584237183
69.391915518,-0.07774388790130612,-0.11421585083007811,0.5676780541737875,0.6029731363326919
69.408661764,-0.0765765309333801,-0.11599989732106525,0.5741625626881918,0.6094080538750328
69.425444013,-0.07498672604560849,-0.11108390986919402,0.5467387040456136,0.5816841796959749
69.44218623100001,-0.0707237621148427,-0.10413815081119536,0.5288846492767334,0.5633221021066248
69.458943819,-0.059575383861859614,-0.1060994689663251,0.5321721235911051,0.5643938772479563
69.475700727,-0.05944736301898953,-0.11174048731724417,0.5051462650299072,0.5371233341245322
69.49245792,-0.05760035415490466,-0.1150213629007339,0.4689087867736816,0.5019725860061849
69.509214735,-0.05012737711270648,-0.1183530489603678,0.4830109278361003,0.5145892534585609
69.52597203,-0.03861573835213978,-0.11577104528745014,0.47852007548014325,0.5057485130316745
69.54272898800001,-0.015209585428237903,-0.11066324512163796,0.47731645901997877,0.5021892678373426
69.55948623100001,0.005212639768918357,-0.11279826859633126,0.5120778083801268,0.5316749158583337
69.57624281300001,0.015040457248687739,-0.10806494454542792,0.4973490238189697,0.5156211541892985
69.592999995,0.018585999806721997,-0.0990747213363647,0.4625154336293538,0.4797098208971277
69.60975734,0.019736031691233318,-0.096415601670742,0.4393742084503174,0.45733829302537093
69.62651429900001,0.018868704636891682,-0.10383337239424385,0.41567516326904297,0.43634562303585694
69.643271074,0.015270551045735672,-0.12550946325063703,0.42092688878377277,0.4473101288891521
69.660040514,0.006496081749598194,-0.1457032188773155,0.43106309572855633,0.46393580000050516
69.676785673,-0.007035285234451284,-0.15081613014141715,0.4165332317352295,0.45447680883178143
69.69354218400001,-0.014371563990910831,-0.14189395308494565,0.411178191502889,0.4477061913873945
69.710298928,-0.009565383195877075,-0.13588564594586686,0.43214042981465656,0.4669979466398447
69.727056488,-0.004305998484293625,-0.13607907295227048,0.4547700881958008,0.48936648450913367
69.743813599,-0.008675366640090948,-0.1328109999497731,0.4401622613271077,0.47413336548366664
69.76057093200001,-0.01886049906412761,-0.12562968085209528,0.3959062894185384,0.4306791344962821
69.777327129,-0.02678062518437703,-0.1279673973719279,0.3770684401194255,0.42166083909745194
69.794084473,-0.034207423528035484,-0.1440675059954325,0.38329275449117023,0.43676439451799515
69.81084174600001,-0.042946279048919685,-0.16396961857875184,0.4119739532470703,0.4726895775609689
69.82759900100001,-0.05719942847887675,-0.17081280797719953,0.4305294354756673,0.49346214157669693
69.844355644,-0.05962733427683512,-0.15394347409407294,0.42261489232381183,0.48030390018249497
69.861112653,-0.046671926975250244,-0.1318461994330088,0.430405855178833,0.48208713127687575
69.877869663,-0.02590438723564149,-0.1235550741354624,0.43543561299641925,0.48368966742525227
69.894626947,-0.012227068344751998,-0.12858293950557706,0.39568932851155597,0.4530960486915639
69.91137087300001,-0.009781459967295339,-0.1463306720058123,0.35650428136189777,0.42714812453177164
69.92814094500001,-0.01258042454719544,-0.17661237468322113,0.3641830285390218,0.44582042141492595
69.944898076,-0.0239287664492925,-0.2089716866612434,0.37865177790323895,0.4707690453840713
69.961655369,-0.037422622243563325,-0.21977050602436066,0.3931722640991211,0.49258048528716447
69.97841167700001,-0.04851136604944865,-0.19886009891827902,0.4226556619008382,0.5127338215289667
69.995156998,-0.04569028814633686,-0.16154379149278006,0.4487752119700114,0.5284827767405037
70.011926194,-0.03836094339688618,-0.12604649861653647,0.4263559977213542,0.4979096601056083
70.02868389400001,-0.028498878081639593,-0.1121743842959404,0.3930521806081136,0.4607146448007325
70.04544008100001,-0.022890309492746994,-0.12531749655803046,0.38916818300882977,0.46192672531443457
70.062197131,-0.019510289033253983,-0.16211088746786118,0.39162317911783856,0.4775760693294311
70.07895441400001,-0.025604228178660076,-0.19273248563210169,0.38210630416870117,0.4847877051504281
70.095711668,-0.03383814295132955,-0.20539163301388422,0.3902379671732585,0.4945376304964111
70.11246926700001,-0.03538782397905987,-0.20206912606954575,0.4013990561167398,0.4993191698596671
70.12922433300001,-0.022726009289423615,-0.1848287209868431,0.3847837448120117,0.4783054170390277
70.145982309,0.0029237618048985753,-0.16612032304207483,0.38378715515136713,0.4716135789773484
70.16273987800001,0.03442108134428659,-0.1624730750918388,0.3948480288187662,0.47668242521111076
70.179496439,0.06415535012880959,-0.1676913276314735,0.3579795360565185,0.44972126587390776
70.196253815,0.08669212460517879,-0.17065718024969098,0.31378579139709467,0.4119876131204141
70.21300992900001,0.11323811610539751,-0.17912717411915455,0.3193120956420898,0.42261330442281514
70.22976843400001,0.13496934374173478,-0.18392349779605857,0.3228254318237304,0.43593880909832866
70.246524538,0.14704995354016617,-0.18120487531026197,0.31025616327921546,0.42745125484736307
70.263281903,0.14831320444742835,-0.1681404088934262,0.3014748891194661,0.41317733790015776
70.28003906400001,0.16120015581448868,-0.1590797106424967,0.33014345169067383,0.42994914884121793
70.29679598300001,0.17150165637334183,-0.15548863758643464,0.3559285004933675,0.45030372628005333
70.313552473,0.17328327894210813,-0.14762249340613678,0.3444488048553467,0.4371146729553243
70.33031006200001,0.16457380851109818,-0.14765174190203345,0.3462952772776286,0.43662487672410616
70.347067093,0.14689079920450843,-0.15657010426123932,0.3344300587972005,0.4267725128357666
70.363824417,0.12749386330445606,-0.1711209838589032,0.3172013759613037,0.4197699058581499
70.380580764,0.1054490208625793,-0.1949895918369293,0.36768205960591627,0.46284526158715655
70.397338323,0.0828786343336105,-0.2215569938222567,0.4278958638509114,0.5184328427274838
70.41409462,0.05534611642360687,-0.2280572081605593,0.44562188784281404,0.5304214996123408
70.430853532,0.03345641990502677,-0.2125940273205439,0.45462552706400544,0.5283320862143801
70.44760861900001,0.02000052233537038,-0.18979634096225104,0.45653168360392243,0.5203542656973678
70.464366177,0.012229844927787779,-0.17326680322488144,0.45365015665690106,0.5097917311086787
70.48112414,0.005811259150505059,-0.172205110390981,0.4459803104400634,0.5009840144849067
70.497884205,0.002175067861874888,-0.1815167665481567,0.45750991503397626,0.5141169571063301
70.51463716500001,0.006695245703061411,-0.19776170700788498,0.5183235009511312,0.5753469133292023
70.531394571,0.01287566125392913,-0.20159266392389932,0.5443985462188721,0.6013997482267576
70.54815161100001,0.021647547682126345,-0.1809269736210505,0.508813222249349,0.5629365355595847
70.564908965,0.04074640075365699,-0.14955947051445642,0.5042829513549805,0.5469240442180325
70.581665263,0.07276129225889838,-0.13531363755464554,0.5300897757212321,0.569514715652702
70.59842276100001,0.09689524769783014,-0.14377858738104501,0.519070545832316,0.5636574155690194
70.61517976,0.1091004610061645,-0.16839461028575897,0.5035055478413899,0.5616284292708663
70.63193392000001,0.10947299997011815,-0.19976072510083517,0.5149446328481039,0.5815799821649371
70.64869663600001,0.09902373949686682,-0.22105828175942102,0.5143365065256754,0.5865264158199671
70.66545164200001,0.09144889314969377,-0.23031317442655563,0.5319811503092448,0.6058793950857283
70.682207034,0.08360509077707923,-0.23266060650348663,0.5955264568328857,0.6661135980598248
70.698965222,0.06865685184796648,-0.22254899144172668,0.6165168285369873,0.6819185336271149
70.71572186600001,0.05021650592486062,-0.19997022797664007,0.5752402146657308,0.6360281697604256
70.732478926,0.04220809539159138,-0.18307761351267496,0.5482115745544434,0.6047911691942971
70.749235986,0.040319552024205514,-0.1833798090616862,0.5721580187479655,0.6257016634808531
70.765993393,0.04254168272018432,-0.19921391208966574,0.624184767405192,0.6774986082315846
70.782750056,0.03742868701616923,-0.21626659979422883,0.6489669481913248,0.7035921937117152
70.799507034,0.029114166895548504,-0.20862608402967453,0.6321137746175131,0.683781647722914
70.816264106,0.03640990455945333,-0.18059605111678437,0.6312869389851888,0.6711870971437395
70.833021429,0.06098475058873493,-0.15547145406405127,0.6499770482381185,0.6857008113448329
70.849778144,0.08927344282468158,-0.1524529655774434,0.6789917151133219,0.7145213796146145
70.866535489,0.100579430659612,-0.1678269157807032,0.6824506918589274,0.7242794030018845
70.883292631,0.09968871871630348,-0.18441339333852128,0.6459431648254395,0.6959922630050669
70.900049599,0.09442098438739775,-0.20051984488964078,0.6279884179433187,0.6856868101163506
70.916802153,0.0944199462731679,-0.21837667872508362,0.6562238534291586,0.7174373486020301
70.933563628,0.08819300929705298,-0.23804090668757752,0.7136135896046957,0.7776840212626167
70.950320667,0.07599471012751262,-0.2504229048887888,0.7475903034210205,0.8131788643027353
70.967077839,0.06303153435389201,-0.24282283832629517,0.7378016312917074,0.8011383094679535
70.98383433100001,0.050169209639231355,-0.2157328426837921,0.7050153414408366,0.7632609316787319
71.000591807,0.05019056797027587,-0.19803317139546073,0.7071040471394857,0.7609931380795635
71.017349214,0.053087542454401636,-0.20536278188228607,0.7426361242930094,0.7964517436459699
71.03410309,0.041027247905731194,-0.2191080302000045,0.7348045508066813,0.7877930224719072
71.050865551,0.028758386770884183,-0.21427499751249945,0.7023354371388754,0.753161993442517
71.067619733,0.03225567936897277,-0.20226449271043137,0.7047256628672282,0.7508440651329714
71.08436749500001,0.05074032147725421,-0.193939392765363,0.7048463821411133,0.7494425660366689
71.101134484,0.08069296181201933,-0.18269654860099152,0.6970517635345459,0.7402276612697146
71.117890863,0.10973397890726723,-0.17252003401517865,0.6944026152292887,0.7378623841989573
71.134648004,0.13213787476221717,-0.1620236734549204,0.6601800123850504,0.7050631069445004
71.151405206,0.15447382132212317,-0.16646227488915122,0.6402382055918375,0.6901564767986194
71.16816253100001,0.15749885638554886,-0.18762126813332236,0.6196383635203043,0.6775669475157481
71.184919154,0.14709898332754767,-0.21615747859080628,0.586565097173055,0.6560757383666068
71.201676152,0.1285137832164764,-0.24078409125407532,0.5913171768188477,0.6676285253928119
71.218433153,0.10417219996452327,-0.2576961144804954,0.5773394107818604,0.6590676691586546
71.235187404,0.08177676300207772,-0.260721243917942,0.5605583190917969,0.645241037927698
71.251950547,0.0666482796271642,-0.2625250791509946,0.5825440883636475,0.6656359624013234
71.268704576,0.05534354348977408,-0.25456659992535907,0.5715835094451904,0.6518737439714257
71.285461392,0.046238099535306304,-0.2323840210835139,0.5402896404266357,0.6138318587000603
71.30221862500001,0.04134075343608857,-0.21955945591131845,0.5516595045725504,0.6194901799254393
71.3189754,0.03681453565756481,-0.22290363162755966,0.5519222418467203,0.619202913782079
71.33573281800001,0.03402903179327648,-0.22896582881609598,0.5398566722869873,0.6093822394511358
71.352489633,0.03077523410320282,-0.22617229074239728,0.5296977361043295,0.5985428885808565
71.36924679500001,0.033031766613324486,-0.22065800925095871,0.5064324537913004,0.5775331664737157
71.386003703,0.04640948772430418,-0.2196761568387349,0.5003336270650228,0.5725607871205483
71.40276098700001,0.055409406622250856,-0.22888065129518506,0.4838285446166992,0.5638195723115108
71.419519643,0.057577739159266124,-0.24112073332071302,0.45610880851745605,0.5525037747404563
71.436273469,0.06877213219801583,-0.2575616836547851,0.45912790298461914,0.563443323429845
71.453031557,0.08067932228247322,-0.2719269494215647,0.4629623095194499,0.5721410653801368
71.46978784400001,0.08448604245980577,-0.27757807572682697,0.44840184847513836,0.5607443097833351
71.486546196,0.08384823302427924,-0.2824532488981883,0.4329526424407959,0.5491688817587809
71.503303611,0.08038990199565886,-0.28411314574380714,0.3890910943349202,0.509356473660079
71.520059726,0.07088675598303475,-0.2762967683374882,0.3374919891357422,0.4592516640245063
71.53681698,0.05988585452238716,-0.2776440344750881,0.32201409339904785,0.4443692543929061
71.553569085,0.04720073441664374,-0.2911630930999915,0.32096393903096515,0.44924535029983564
71.570331425,0.04157680769761401,-0.30037547275424004,0.33641505241394043,0.4661386174417696
71.58708823100001,0.03787612418333686,-0.29067705199122423,0.35323309898376465,0.47405879800403666
71.60384520000001,0.04174710810184474,-0.2635087786863247,0.33949748675028474,0.4470999188143708
71.620589523,0.057483136653900084,-0.24031511135399342,0.3425641854604085,0.4323247737428321
71.63735977900001,0.06305599212646479,-0.23873381006220973,0.33831167221069336,0.4285784951401997
71.65411638,0.05275964240233099,-0.2504940697302421,0.2811480363210042,0.40802475683707384
71.670873521,0.04082309206326799,-0.2700440380722284,0.2472372849782308,0.4141520621085863
71.68763045,0.024951140085856086,-0.29151818094154197,0.26506487528483075,0.4405315183501964
71.70438795700001,0.008302479982376071,-0.3170040001471837,0.2998210589090983,0.4803554889881394
71.721144397,-0.005011752247810378,-0.33804949435094994,0.3249136606852214,0.5114501416657237
71.737901976,-0.010688160856564844,-0.336621359611551,0.3092207113901774,0.49963472688142146
71.75465866,-0.005836561322212227,-0.31117890278498334,0.27688082059224445,0.46050783425174013
71.77141796800001,0.008511150876681006,-0.2880834086487691,0.25232728322347003,0.4331276856775305
71.78817265900001,0.015269304315249123,-0.2840967196971178,0.20481562614440918,0.403785657739431
71.804929982,0.018983110785484314,-0.2967548904319604,0.18186179796854654,0.4019184387419123
71.821687002,0.017882794141769413,-0.30333927397926647,0.19003470738728842,0.41185696660311405
71.838444124,0.025430669387181606,-0.2917138524353504,0.20445609092712402,0.41796987086153803
71.85520086800001,0.037209307154019676,-0.26841458057363826,0.22160466512044272,0.4003001724833506
71.871957968,0.05324607094128925,-0.24650859211881956,0.2222426732381185,0.3799130881259523
71.88871804,0.0779587129751841,-0.2366491245726744,0.21184587478637695,0.3695346849498686
71.905469607,0.09996107220649718,-0.23624896382292107,0.1769475142161051,0.3502132074278211
71.922228915,0.11852846046288806,-0.2451921813189983,0.14494697252909342,0.34585669121143486
71.938986473,0.1242633114258448,-0.26815277213851607,0.16213560104370117,0.3746391063641672
71.95574338200001,0.11457934975624083,-0.2951671325912078,0.17368674278259277,0.4026069870821731
71.972500615,0.09725964566071826,-0.3091345851620038,0.17736776669820145,0.4094184085568753
71.989257034,0.08502182364463802,-0.3113517438371976,0.2195802529652913,0.43316743425740817
72.006014389,0.07195453842480977,-0.3024592846632003,0.23084235191345212,0.4286509940014756
72.02277136800001,0.055994783838589995,-0.2859591661641994,0.17900331815083823,0.4074729687360678
72.039528895,0.0464254419008891,-0.27232177803913743,0.15124543507893876,0.3751923330695975
72.056285508,0.05298201243082682,-0.2794637183348337,0.20476110776265463,0.4252631602787846
72.07304262000001,0.05391015609105429,-0.2892518118023872,0.23480749130249023,0.44233592038460334
72.089799577,0.05002284049987792,-0.2842622150977452,0.21036140124003092,0.42965022512266254
72.106557126,0.05076414346694946,-0.26519558206200594,0.22157756487528482,0.4230274236500066
72.123313475,0.05748229225476583,-0.24612788483500472,0.230881134668986,0.41171614506673265
72.14007091,0.06622997919718425,-0.2296183419724305,0.19304720560709634,0.39170992104506436
72.156827809,0.07401121656099956,-0.23195904369155562,0.18010965983072916,0.39049102256720053
72.173585102,0.07213114698727925,-0.2511181272566318,0.16671880086263022,0.4054562042885095
72.190341806,0.07154485086599986,-0.26796899115045864,0.12372922897338867,0.3978157330089193
72.207099141,0.08086730043093361,-0.2815764633317788,0.14377172787984213,0.42062188719759025
72.223855998,0.09144078691800432,-0.2948152789225181,0.20428379376729325,0.4468681343817722
72.240613424,0.08927172422409056,-0.2968783192336559,0.1880845228830973,0.43726699704168875
72.257370078,0.08441250522931415,-0.27730005793273443,0.11129593849182125,0.3798162694442237
72.274127158,0.09426753719647724,-0.26332230369249976,0.1001641750335693,0.3697002640578357
72.290884218,0.09797560671965277,-0.2663663600881894,0.11515522003173824,0.3762900182807671
72.30764132,0.09570862352848049,-0.2767934737106164,0.08811950683593746,0.3722689060367334
72.324398125,0.07901284098625179,-0.2784688882529735,0.07183829943339028,0.36499374040822485
72.341155439,0.061829040447870874,-0.2732583793501059,0.06972376505533852,0.3583014272288964
72.35791263200002,0.05439010759194691,-0.25565375760197634,0.03269314765930173,0.3593368046763508
72.374669753,0.059162557125091525,-0.23991321399807927,0.018011887868245438,0.34660903221023515
72.391426243,0.06276524066925045,-0.24326144034663832,0.03926626841227212,0.35298360421340713
72.40818365,0.05255122979482011,-0.24954276904463765,-0.0081009070078532,0.34899245249303307
72.42494058700001,0.042903011043866436,-0.2565783821046352,-0.08112835884094238,0.3436533320096257
72.441698034,0.042177900671958896,-0.27575045948227245,-0.06616735458374025,0.36709867140938646
72.458454434,0.03402185440063474,-0.29915417420367396,-0.0241254965464274,0.3942442801900388
72.475198879,0.009828532735506686,-0.30992703015605605,-0.05221001307169595,0.3969796902563607
72.491968919,-0.01684240996837616,-0.2969608598699172,-0.09733963012695311,0.4041662668035939
72.508726213,-0.03229617079099018,-0.28169710127015907,-0.09051108360290527,0.38569164957294877
72.525482949,-0.02438849707444507,-0.2806424964219331,-0.07512108484903972,0.3883785143277174
72.542219216,-0.012794862190882356,-0.282899118339022,-0.09563708305358887,0.4049094155244189
72.558999397,-0.0057235658168792725,-0.27944835089147085,-0.10338783264160156,0.4102804986477658
72.57575217600002,0.00245276093482972,-0.26962477030853427,-0.1125938892364502,0.41009719765163855
72.592511067,0.019458532333374034,-0.25376312248408794,-0.13337238629659018,0.3974212343786156
72.609268086,0.04464760919411978,-0.24951648277540997,-0.12300745646158855,0.39434969598078706
72.626025147,0.06280629833539327,-0.24915089520315326,-0.12856427828470865,0.3991049776754945
72.642782613,0.07251316805680592,-0.2383069600909948,-0.17848904927571616,0.4036818322281814
72.659539134,0.09177712102731068,-0.23923019630213574,-0.18785166740417478,0.4031512181588221
72.676296592,0.10943903028964996,-0.2562380352367957,-0.15459346771240234,0.4190715393811428
72.693052889,0.1127321720123291,-0.2819398778180281,-0.15097745259602866,0.4284371432088972
72.70981119000001,0.0996247927347819,-0.2912607938051224,-0.18933367729187012,0.45810620404702546
72.726567325,0.07718658447265626,-0.2810061226288478,-0.22147878011067704,0.4599416995501879
72.743324802,0.05646257102489471,-0.27158775677283603,-0.19946002960205078,0.44058654294715227
72.76008177,0.03916347026824952,-0.2815362475812435,-0.1698341369628906,0.4282260587718732
72.77683878,0.015236636002858496,-0.291685172667106,-0.17210602760314941,0.4385896607138879
72.79359528,-0.015642697612444533,-0.2859300412237644,-0.1994194189707438,0.448320332723134
72.810352859,-0.03779915968577064,-0.2675236103435357,-0.2068351904551188,0.4309684649636983
72.827109981,-0.04221557577451066,-0.2612646284202735,-0.14560135205586752,0.4178087537479513
72.84386723299998,-0.05015209317207333,-0.2700770236551761,-0.10572989781697589,0.40760875781386585
72.86062364300001,-0.07055868208408352,-0.259988305469354,-0.16824905077616373,0.41051973701057615
72.87738107,-0.07864542802174883,-0.2370546460151672,-0.20564413070678708,0.39314850360895887
72.89413805800001,-0.06587133804957071,-0.22900278617938355,-0.1827547550201416,0.3747485090227663
72.910895443,-0.04903137187163035,-0.24359810228149092,-0.19060730934143066,0.3875368858209132
72.927651671,-0.041775057713190705,-0.2660044394433498,-0.20803753534952799,0.4120086669808724
72.944396258,-0.03239281972249349,-0.2770561091601848,-0.21739506721496582,0.42245847143260207
72.961166319,-0.023492018381754548,-0.26122649262348807,-0.2317983309427897,0.4188114658792457
72.977923685,-0.002292076746622726,-0.2471634323398272,-0.21743265787760416,0.39651171646565536
72.99468046,0.02414152522881824,-0.2502715227504571,-0.181428591410319,0.38205394142862703
73.011437235,0.04763357837994891,-0.2566595735649268,-0.18400971094767252,0.3947374913559673
73.02819452,0.06106772025426226,-0.24247628885010877,-0.23618745803833008,0.3954980255325318
73.044951692,0.07754190762837725,-0.2218667765458425,-0.2547449270884196,0.38977815680368555
73.061708416,0.08536048730214431,-0.22325621172785756,-0.2224580446879069,0.36776785965442454
73.078465425,0.07737470169862108,-0.24205388749639192,-0.22815871238708496,0.3849216241133833
73.095222444,0.061868205666542025,-0.256149993588527,-0.23197237650553384,0.3997243830510522
73.111979993,0.04540166755517323,-0.25602106874187786,-0.16868193944295248,0.3883836520095956
73.128736504,0.029353260993957506,-0.24124278376499808,-0.13957897822062174,0.3661622558041859
73.145493879,0.015555545687675464,-0.2245928645133972,-0.15903989473978675,0.37816382927044634
73.162250746,0.0063235064347585,-0.21986662286023295,-0.17103020350138343,0.390603344155572
73.179007978,-0.0006211549043655295,-0.224610340471069,-0.17553957303365067,0.3962153173952552
73.195764256,-0.008043393492698657,-0.23503034375607967,-0.17501624425252274,0.4029966078600054
73.212522109,-0.027079140146573366,-0.24060052695373693,-0.16944352785746256,0.3978245408750663
73.229279149,-0.05072754621505734,-0.24514343589544296,-0.15494370460510254,0.38097312581667486
73.246036098,-0.07140154639879859,-0.2446512176344792,-0.14494824409484863,0.3648490586693098
73.26278307700002,-0.07202358047167455,-0.23832157316307226,-0.1498690446217855,0.36230275771615417
73.279550177,-0.06165364881356553,-0.22578506730496883,-0.14950879414876303,0.35342873274438724
73.29630735900001,-0.052017415563265466,-0.20750807784497738,-0.17064706484476724,0.3502038478834814
73.313064521,-0.03852710624535878,-0.2013113604237636,-0.2042547067006429,0.33805103597557945
73.329820941,-0.015786652763684593,-0.21990441468854746,-0.18130016326904297,0.3475042233409856
